Skewness: 0.41555004070429963, Average LID: LPCA: 7.589743589743589  |||  MLE: 6.477152741279537  |||  MLENB: 6.477152741279537  |||  TLE: 3.334267266300322
LPCA: -0.0850610088054101  |||  MLE: -0.6006179769608256  |||  MLENB: -0.6006179769608256  |||  TLE: -0.5099811471732387
node;in_degree;local_intrinsic_dimensionality_LPCA;local_intrinsic_dimensionality_MLE;local_intrinsic_dimensionality_MLENB;local_intrinsic_dimensionality_TLE
123;192;3;2.864792568003153;2.864792568003153;2.738494276978043
124;10;11;12.31136628557876;12.31136628557876;5.194004828626219
125;35;4;5.725863252975752;5.725863252975752;3.797560928398097
126;7;9;11.437460123327623;11.437460123327623;3.465614025562151
127;117;11;1.362557305574479;1.362557305574479;1.6652693153770175
128;32;10;9.021979646558798;9.021979646558798;4.412598394592036
129;112;11;1.2598347136629886;1.2598347136629886;1.6352028566531036
130;17;8;8.985184583262042;8.985184583262042;4.086358597852115
131;200;4;2.8246595646316677;2.8246595646316677;2.7566062337328905
132;2;8;22.46587557948395;22.46587557948395;5.021335315752778
133;102;6;3.281735911228028;3.281735911228028;3.173137372590961
134;9;9;13.953409149636418;13.953409149636418;4.255938244739822
135;53;5;2.5123347284915973;2.5123347284915973;2.7271745669347878
136;8;7;7.108586215774581;7.108586215774581;3.8482043804004795
137;168;6;2.9240230671584952;2.9240230671584952;2.810217768944338
138;152;14;2.515386591446639;2.515386591446639;2.85517791956952
139;86;7;6.847574253704155;6.847574253704155;4.530939653998616
140;11;19;9.113691148489272;9.113691148489272;4.507144457139527
141;128;11;1.2508999904430484;1.2508999904430484;1.6246517952002204
142;18;7;9.649355616305648;9.649355616305648;3.5981888416803405
143;172;9;2.3278837489655824;2.3278837489655824;2.8087658688120185
144;161;6;3.5847103918537524;3.5847103918537524;3.360441960188489
145;169;9;2.5629328573209667;2.5629328573209667;2.973166130921598
146;135;12;3.68694132483021;3.68694132483021;3.2617257765320717
147;111;10;1.3703620938296421;1.3703620938296421;1.709543585086255
148;11;7;9.26040001209812;9.26040001209812;3.1779044892005777
149;119;11;1.3764719615905854;1.3764719615905854;1.7461891000092662
150;129;8;4.328954316353703;4.328954316353703;3.7596593999362833
151;207;5;2.969606480255114;2.969606480255114;2.9745084044220573
152;169;10;2.0512321094138892;2.0512321094138892;2.6059460727195454
153;67;5;2.0864569667833464;2.0864569667833464;2.6301310491110534
154;162;11;2.066507634057576;2.066507634057576;2.6611298456179004
155;191;7;2.2700302075681638;2.2700302075681638;2.391215558622361
156;164;10;2.028064543891718;2.028064543891718;2.6404065768088443
157;135;4;3.4523204804768115;3.4523204804768115;3.273707528346135
158;180;8;2.5758610986997414;2.5758610986997414;2.8811706406082775
159;46;6;3.696817076757829;3.696817076757829;3.5371284611795937
160;167;10;2.026961381325825;2.026961381325825;2.648993965063393
161;179;7;2.2033304205686144;2.2033304205686144;2.39790034436598
162;0;9;29.473231683782604;29.473231683782604;6.253542340119774
163;43;7;2.958210370107973;2.958210370107973;3.1695554381971
164;1;4;15.862090527102268;15.862090527102268;4.691027475384674
165;31;7;3.2612002619533547;3.2612002619533547;3.1901205273202673
166;1;19;10.989629202658477;10.989629202658477;4.086580103259442
167;26;8;4.228571867737224;4.228571867737224;3.319712407176048
168;152;12;3.4644769290843387;3.4644769290843387;3.3181586226270037
169;87;7;4.89264950911968;4.89264950911968;3.1427043064241262
170;0;13;15.180826822475975;15.180826822475975;4.587175388057159
171;149;9;2.6057701910214015;2.6057701910214015;2.4670890752277312
172;8;16;9.088185694014923;9.088185694014923;4.190887522704874
