Skewness: 0.6500646147003835, Average LID: LPCA: 7.521367521367521  |||  MLE: 9.27754391351066  |||  MLENB: 9.27754391351066  |||  TLE: 3.933164270247799
LPCA: 0.03293125381704888  |||  MLE: -0.57465390056476  |||  MLENB: -0.57465390056476  |||  TLE: -0.423547902899443
node;in_degree;local_intrinsic_dimensionality_LPCA;local_intrinsic_dimensionality_MLE;local_intrinsic_dimensionality_MLENB;local_intrinsic_dimensionality_TLE
175;19;9;5.527916852607472;5.527916852607472;2.778555676871137
176;1;10;15.88200542425518;15.88200542425518;4.9285504165175915
177;39;8;6.465906352363211;6.465906352363211;4.369914448500734
178;109;11;2.3678594918137;2.3678594918137;3.065016975949787
179;17;6;2.6284258400875804;2.6284258400875804;2.7757308949557418
180;4;10;23.73063507628743;23.73063507628743;7.2426105131067775
181;22;4;4.555107791837257;4.555107791837257;4.091011119376981
182;0;11;22.996007796231382;22.996007796231382;5.74426689561638
183;21;5;3.994988520342756;3.994988520342756;3.701620576431885
184;0;7;40.336102833759206;40.336102833759206;6.624712646754727
185;29;4;1.8471100464559653;1.8471100464559653;2.3343657752151286
186;0;8;50.64010450912924;50.64010450912924;7.236768397957504
187;22;3;2.691227215133878;2.691227215133878;2.1320695607422215
188;0;14;18.947859647063712;18.947859647063712;4.720343339212487
189;7;4;8.645864147717244;8.645864147717244;4.10519122591326
190;4;9;15.335267645454067;15.335267645454067;4.611752084265662
191;83;6;5.513183373424203;5.513183373424203;4.383049855748142
192;7;15;7.36937881043737;7.36937881043737;3.9689242459729317
193;36;5;7.244966288971153;7.244966288971153;5.227553308896853
194;2;14;18.231186024744417;18.231186024744417;5.1745306763233705
195;18;8;11.699182792935272;11.699182792935272;4.974115223903688
196;0;8;17.94924071359222;17.94924071359222;5.773896512142871
197;11;8;8.174017597642376;8.174017597642376;3.693602025116364
198;6;15;14.419047792508872;14.419047792508872;5.122874739930874
199;20;7;5.617541185957372;5.617541185957372;3.432137765174052
200;0;11;29.164427668734874;29.164427668734874;4.885877346107572
201;19;5;2.7453449291456815;2.7453449291456815;2.765906994601451
202;0;11;17.493383500067576;17.493383500067576;4.592858967005648
203;76;8;3.3174977511948827;3.3174977511948827;3.1904236968138924
204;0;7;22.539836023677637;22.539836023677637;5.387616961160958
205;70;7;3.500002271712251;3.500002271712251;3.063524513150901
206;0;12;18.11797825455161;18.11797825455161;4.314711836383538
207;46;7;4.897166196438244;4.897166196438244;3.868308486610867
208;17;14;5.795399258779321;5.795399258779321;3.702234592986295
209;5;11;17.869184406713245;17.869184406713245;4.460098357100733
210;0;11;27.730069186872996;27.730069186872996;5.925462288636691
211;107;8;2.987948661129308;2.987948661129308;2.9685093869414576
212;12;18;6.334256463866492;6.334256463866492;3.393040836909136
213;6;9;20.162381934520376;20.162381934520376;4.748476411054772
214;0;7;29.42840234864912;29.42840234864912;4.341745813871727
215;30;4;1.9499723631951977;1.9499723631951977;2.425818092875008
216;0;7;35.88399861992439;35.88399861992439;3.583279016394757
217;37;3;2.9959989917074754;2.9959989917074754;3.1053051350342735
218;3;7;35.83588202189479;35.83588202189479;8.211441237583207
219;27;3;2.0619498231259596;2.0619498231259596;2.356507380546392
220;0;14;20.356036409746686;20.356036409746686;8.158026687898298
221;49;3;3.7156520503507333;3.7156520503507333;3.411479356953518
222;0;10;45.49189327895651;45.49189327895651;3.7201322745193135
223;32;2;2.1416386886585577;2.1416386886585577;2.6005587706863977
224;5;9;16.46833695842907;16.46833695842907;5.421713267927935
225;28;3;1.9289974941158305;1.9289974941158305;2.2676398017946853
226;2;7;19.60248950784236;19.60248950784236;6.200122104337365
227;44;3;1.495523580308167;1.495523580308167;1.8735642654430131
228;1;8;32.458098047567184;32.458098047567184;4.719221386695601
229;28;4;6.190925633211801;6.190925633211801;4.631491645915406
230;61;11;4.409472669566505;4.409472669566505;3.401717333198904
231;77;8;1.664690179194013;1.664690179194013;2.1230072984113226
232;0;15;11.682997444501279;11.682997444501279;4.044173231342071
233;68;10;4.2145115606936985;4.2145115606936985;4.198393626877263
234;8;9;13.894265172522541;13.894265172522541;4.455887311640068
235;11;8;15.65858168054654;15.65858168054654;5.127957437766437
236;99;10;4.207323740155756;4.207323740155756;3.8895842797203883
237;72;8;3.4319790815471305;3.4319790815471305;3.7230027100356105
238;106;11;2.440014283942871;2.440014283942871;3.0484799356764465
239;73;7;3.9871372991675895;3.9871372991675895;4.075169577241138
240;31;13;6.106686958382872;6.106686958382872;3.937954791053492
241;89;9;3.408386913428226;3.408386913428226;3.299087042221359
242;16;9;8.74335521767974;8.74335521767974;4.393380157462217
243;98;9;3.7394720429319652;3.7394720429319652;3.788705342553569
244;5;8;19.22800798122472;19.22800798122472;5.6779690121489645
245;119;9;3.866122392448771;3.866122392448771;3.8867223745877406
246;15;13;8.476630482430652;8.476630482430652;4.53768924628123
247;94;9;3.5289718570074866;3.5289718570074866;3.8226202011393418
248;71;11;0.0;0.0;3.6577717723148453
249;70;3;4.219152530240335;4.219152530240335;3.6694164916026697
250;3;7;28.366331504622462;28.366331504622462;6.662228301917355
251;42;3;1.4610807732079887;1.4610807732079887;1.796667884055847
252;12;9;10.464404114953764;10.464404114953764;4.732922797291684
253;35;3;1.8719902173683907;1.8719902173683907;1.9083378784896559
254;68;3;5.040699008504101;5.040699008504101;4.289817761485421
255;28;3;1.9196183524854002;1.9196183524854002;2.3729781486825203
256;75;10;3.770660334692489;3.770660334692489;4.084187322017131
257;63;7;5.965950027532481;5.965950027532481;4.5743647661621205
258;79;8;3.6611721108481317;3.6611721108481317;3.6516009058655814
259;89;7;3.752624342821191;3.752624342821191;4.0170546840665375
260;107;9;3.4480228893469893;3.4480228893469893;3.501574625690157
261;35;3;2.3810445846713293;2.3810445846713293;2.668630406734643
262;29;3;2.0703535379748463;2.0703535379748463;2.4133072983833763
263;30;3;1.8833723129637436;1.8833723129637436;2.187264361528911
264;24;3;2.006237321944274;2.006237321944274;2.277907756821002
265;27;3;1.7255860586020662;1.7255860586020662;2.1181301075750913
266;67;3;4.643435583414528;4.643435583414528;3.8014151196318626
267;42;10;8.08437492265855;8.08437492265855;5.4347435968606055
268;60;9;6.07641305862669;6.07641305862669;4.749821451820305
269;77;9;4.174234538447393;4.174234538447393;4.047820547045842
270;85;8;2.0679715270394854;2.0679715270394854;2.405980422124148
271;48;9;5.7705265857119;5.7705265857119;4.34456445944332
272;37;9;8.00240214114209;8.00240214114209;5.157955314969457
273;79;9;3.515090496866697;3.515090496866697;3.87307785340016
274;78;10;4.348421068334807;4.348421068334807;4.231140173722259
275;71;8;4.0237784143191355;4.0237784143191355;3.98550079656895
276;79;8;3.4154226699543404;3.4154226699543404;3.6845954173354856
277;101;8;3.017728126609581;3.017728126609581;3.0428404699100287
278;33;3;2.1040274776299133;2.1040274776299133;2.3981438504583474
279;28;3;1.7442816873720957;1.7442816873720957;2.1361390519919987
280;33;3;1.7449577676886008;1.7449577676886008;2.1343643600428415
281;26;4;1.6722800483412998;1.6722800483412998;2.0764787169380603
282;38;3;2.0858494223718345;2.0858494223718345;2.277421138238038
283;51;3;1.9968512690791345;1.9968512690791345;2.3395003438200983
