Skewness: 2.162705137707929, Average LID: LPCA: 18.826413206603302  |||  MLE: 40.6666483742502  |||  MLENB: 40.6666483742502  |||  TLE: 35.88085292180159
LPCA: -0.029999054314276966  |||  MLE: -0.3482335209195285  |||  MLENB: -0.3482335209195285  |||  TLE: -0.36231005919945697
node;in_degree;local_intrinsic_dimensionality_LPCA;local_intrinsic_dimensionality_MLE;local_intrinsic_dimensionality_MLENB;local_intrinsic_dimensionality_TLE
0;3;19;81.92884914762094;81.92884914762094;69.27365135372533
1;10;17;85.65337756693108;85.65337756693108;71.10744415861058
2;47;19;26.595376682279383;26.595376682279383;23.98243360446322
3;12;18;23.10928194496109;23.10928194496109;21.269909141802774
4;10;18;36.520200042965634;36.520200042965634;30.903011345528476
5;7;19;68.80422818484155;68.80422818484155;55.80233941090876
6;32;19;52.3498227311771;52.3498227311771;45.63458723335723
7;7;18;19.41425814080616;19.41425814080616;18.371622618754746
8;17;19;43.7647422249086;43.7647422249086;38.072225992250225
9;11;19;39.753837308455516;39.753837308455516;35.19510047213395
10;5;19;87.52636336111281;87.52636336111281;72.4969309251742
11;27;18;27.215765375383754;27.215765375383754;23.923046784072806
12;34;17;15.349275975408233;15.349275975408233;13.860923024298534
13;10;19;134.9048611380807;134.9048611380807;110.84424560657055
14;3;19;103.19977857983268;103.19977857983268;85.71611274905602
15;8;19;24.381307818282327;24.381307818282327;27.1093850432122
16;14;19;55.37286089413386;55.37286089413386;47.64838589730684
17;20;19;57.819528763426966;57.819528763426966;49.51955743909197
18;20;17;8.196351303382823;8.196351303382823;9.066915156749111
19;16;18;0.0;0.0;16.67475886244619
20;49;19;10.3556155477087;10.3556155477087;9.984968182862941
21;11;19;89.11077084124514;89.11077084124514;76.61270993362524
22;15;19;20.89072816743802;20.89072816743802;21.357807372681926
23;21;18;44.35035961770655;44.35035961770655;37.95969614049794
24;4;19;46.28501316928329;46.28501316928329;38.32418040943021
25;57;19;23.41480605459147;23.41480605459147;21.498232943336888
26;3;19;67.25059167540579;67.25059167540579;56.794443044502934
27;17;18;19.8676041799615;19.8676041799615;19.6766000955067
28;22;19;42.34437330120112;42.34437330120112;37.55698020929157
29;5;19;66.22524024969694;66.22524024969694;57.673351785364346
30;36;18;32.80094938159409;32.80094938159409;28.332981907249195
31;14;19;38.343391250485084;38.343391250485084;33.37892312661422
32;9;17;23.134150996868545;23.134150996868545;20.639906471581998
33;8;18;15.217550047422383;15.217550047422383;20.289927930168734
34;46;17;10.976522196607478;10.976522196607478;10.384511966719318
35;13;19;59.193594699432026;59.193594699432026;51.162740626398936
36;34;19;87.21550518428647;87.21550518428647;72.59230539003943
37;11;19;31.913212577896086;31.913212577896086;32.88891030149353
38;13;19;43.61507269677923;43.61507269677923;37.133725415243404
39;14;16;33.131047883890965;33.131047883890965;29.901480065765075
40;10;19;23.422916563183637;23.422916563183637;24.121933845376866
41;13;19;34.907937256350706;34.907937256350706;32.34356391323583
42;24;17;1.0566485519286881;1.0566485519286881;19.86366951396953
43;21;19;27.974666408574933;27.974666408574933;25.37810136861731
44;7;19;97.31332769437532;97.31332769437532;82.98599990012632
45;16;19;36.22973705270365;36.22973705270365;32.10905548480499
46;51;18;17.292540687629245;17.292540687629245;15.70134881302267
47;15;19;22.907486516019922;22.907486516019922;20.880698925312604
48;15;19;13.368196703719422;13.368196703719422;14.287159101727967
49;3;19;77.73276031526564;77.73276031526564;71.23255957232585
50;7;19;40.890616491520795;40.890616491520795;37.72232077833079
51;11;19;25.110263525995613;25.110263525995613;25.73410368274502
52;30;19;25.925904998060357;25.925904998060357;23.237658380749124
53;12;19;33.38322961212936;33.38322961212936;29.711629489373095
54;8;18;24.815305896903233;24.815305896903233;25.418467197368653
55;34;19;37.84303742126063;37.84303742126063;33.22445295183095
56;17;19;63.12197548471459;63.12197548471459;54.8327563839867
57;24;19;34.27526782070367;34.27526782070367;30.42578627631588
58;11;19;50.548210246489084;50.548210246489084;41.958395418683914
59;7;19;34.78078539613527;34.78078539613527;31.393718905707
60;13;19;97.48438071528827;97.48438071528827;80.8901727540147
61;9;19;66.57072617497066;66.57072617497066;56.77243579517005
62;8;19;47.18619564586933;47.18619564586933;41.890745491204626
63;7;19;50.99227800540307;50.99227800540307;45.79487530863958
64;18;18;10.914840487461488;10.914840487461488;13.718353041405804
65;12;18;22.600207510757844;22.600207510757844;20.439961724562124
66;98;19;38.85103650394644;38.85103650394644;33.51387237723673
67;15;18;13.86998553954513;13.86998553954513;17.589952185934457
68;8;19;41.5516832638033;41.5516832638033;37.462487417775165
69;22;19;48.31229231567702;48.31229231567702;42.64797649388165
70;10;19;52.95679658163794;52.95679658163794;46.28057418319999
71;18;19;24.955512078171857;24.955512078171857;22.644240727437953
72;22;19;49.4364518412971;49.4364518412971;42.8384785844446
73;32;19;60.07910953436111;60.07910953436111;51.23543880240319
74;9;17;96.50891997510352;96.50891997510352;80.04572643991901
75;38;18;0.0;0.0;11.096692818374397
76;26;18;28.269731897247002;28.269731897247002;25.395003315858418
77;47;19;19.53475807966222;19.53475807966222;17.30336708969109
78;30;19;19.00512753136989;19.00512753136989;17.601724512475705
79;18;19;45.371375304579644;45.371375304579644;39.643230593093534
80;20;19;0.0;0.0;12.34874838936846
81;21;19;30.67985344643667;30.67985344643667;27.888193526867763
82;15;18;10.896585159186591;10.896585159186591;13.56186585828796
83;12;19;22.163948454404665;22.163948454404665;24.31600484999201
84;17;19;37.0457893363372;37.0457893363372;33.215090069369786
85;9;18;56.86865824385156;56.86865824385156;48.76190636393264
86;8;19;26.89744864311131;26.89744864311131;29.251634358354345
87;9;19;26.615026812012758;26.615026812012758;26.58689226633409
88;23;19;34.25305214476718;34.25305214476718;30.040052281449583
89;22;19;37.34661170173505;37.34661170173505;32.83996102884857
90;22;18;44.1505708317139;44.1505708317139;40.30537158808817
91;29;19;10.109855153565055;10.109855153565055;10.784156222826576
92;18;18;17.304920698391236;17.304920698391236;18.038722784802573
93;19;18;46.2102267218733;46.2102267218733;38.85910404605415
94;14;19;41.29166333419497;41.29166333419497;37.4051551373673
95;17;18;17.52793995455678;17.52793995455678;18.0425217677691
96;36;19;23.786920055821014;23.786920055821014;20.43934640985811
97;31;19;61.99073494195837;61.99073494195837;54.230048218575256
98;14;19;16.955165815360672;16.955165815360672;19.003414345598962
99;9;19;35.796542088036674;35.796542088036674;32.18329638511789
100;6;19;60.85888836071259;60.85888836071259;53.046346996908966
101;22;19;16.07888434407568;16.07888434407568;14.56462673258777
102;15;19;90.31919425418032;90.31919425418032;76.79924766431832
103;12;19;70.93780764707738;70.93780764707738;60.54558411948131
104;14;19;68.49710059155049;68.49710059155049;58.89187135500777
105;2;19;108.97953359197747;108.97953359197747;90.39122998920963
106;61;19;17.82193233866115;17.82193233866115;16.72443728087435
107;33;19;53.132409908825615;53.132409908825615;46.84305113668502
108;8;19;30.82334811309586;30.82334811309586;28.462287672562322
109;10;19;34.456617439526724;34.456617439526724;32.941881899246304
110;4;19;52.13729204257922;52.13729204257922;45.2654946541235
111;6;19;57.567128904091675;57.567128904091675;49.63857913271858
112;9;19;25.017334105306663;25.017334105306663;23.572255237180627
113;23;19;27.399729416657898;27.399729416657898;26.426396003129874
114;161;18;19.457910839984063;19.457910839984063;18.723859162627125
115;67;19;28.794543059910964;28.794543059910964;26.435506264885408
116;14;19;46.89397982121562;46.89397982121562;39.5842024384602
117;19;19;41.09174575323977;41.09174575323977;36.200283739802906
118;9;19;44.99847578456121;44.99847578456121;39.53828464969973
119;8;19;16.92840415753217;16.92840415753217;17.316352659014118
120;48;19;26.9617843662974;26.9617843662974;24.54434584659037
121;9;19;68.06038612154904;68.06038612154904;58.85732232438081
122;13;19;51.354166004423625;51.354166004423625;44.91082618855806
123;8;19;51.687022109611064;51.687022109611064;45.45188149472782
124;7;19;40.24158871820501;40.24158871820501;36.137720524247015
125;24;19;31.28640414428669;31.28640414428669;27.607932873714642
126;3;19;60.943384820170294;60.943384820170294;50.859054062831184
127;5;19;27.128086918069275;27.128086918069275;25.555174188536974
128;22;19;64.2824456683449;64.2824456683449;57.44115530023659
129;6;18;73.77676164529;73.77676164529;61.230162338462755
130;12;19;23.955748092793787;23.955748092793787;21.582033673700323
131;40;19;28.657860206085918;28.657860206085918;26.3990047181078
132;19;19;48.980656174211745;48.980656174211745;42.52862553044769
133;8;19;67.13815264536167;67.13815264536167;58.1337801168504
134;24;19;52.13943875110501;52.13943875110501;44.25384467439803
135;28;19;14.486413115430933;14.486413115430933;20.277741196905094
136;5;19;43.877863986598605;43.877863986598605;36.68688887065655
137;7;19;89.66972378996235;89.66972378996235;74.09909966939937
138;7;19;96.84831847607818;96.84831847607818;82.20511719167604
139;45;19;33.753169828152004;33.753169828152004;30.378407372226324
140;21;19;35.611889014248625;35.611889014248625;31.616896484340405
141;12;19;18.219555557841016;18.219555557841016;17.475763193684415
142;7;19;28.23289702039412;28.23289702039412;26.82212784179433
143;15;19;38.07059605926569;38.07059605926569;34.12307912078443
144;5;19;84.31634612638095;84.31634612638095;69.97458395863717
145;6;19;82.66225719968014;82.66225719968014;69.25877809157849
146;12;19;17.6126747016664;17.6126747016664;16.99883405347749
147;27;19;34.62252721627492;34.62252721627492;28.83860904102815
148;15;19;44.0049965472587;44.0049965472587;39.44323968442804
149;15;19;75.09970227712688;75.09970227712688;63.79967165030036
150;20;19;34.516450394947036;34.516450394947036;30.598604496645937
151;35;19;20.66248382709041;20.66248382709041;18.90485467488801
152;21;19;33.27713483776197;33.27713483776197;29.282741013359207
153;93;18;14.867387042602813;14.867387042602813;14.846881682365812
154;13;19;22.930765129593542;22.930765129593542;21.776150492968835
155;11;19;38.82225432505119;38.82225432505119;35.429977848539885
156;32;19;31.315825916402495;31.315825916402495;28.165890744100466
157;34;19;27.57333767602613;27.57333767602613;23.15408474774589
158;14;19;57.51398689101079;57.51398689101079;50.151798851786644
159;41;19;14.272754268022672;14.272754268022672;13.326962175795991
160;53;19;18.751637339072317;18.751637339072317;17.350641835644836
161;26;19;19.737590207944937;19.737590207944937;17.96655314080437
162;13;19;33.606973492497936;33.606973492497936;29.461993723694786
163;18;19;40.49741826709299;40.49741826709299;35.64279570705319
164;6;19;17.046862500610686;17.046862500610686;17.302163965736035
165;24;19;19.020182159622998;19.020182159622998;18.326560205309583
166;43;19;19.858542561700556;19.858542561700556;18.222590199143262
167;8;19;32.6153860610218;32.6153860610218;32.38532137842331
168;36;19;16.634020083850828;16.634020083850828;16.246163391334324
169;14;19;24.555896471618897;24.555896471618897;22.541596659727123
170;23;19;29.9286269990867;29.9286269990867;26.31369863231782
171;24;19;60.71267178980685;60.71267178980685;51.94042036827913
172;33;19;28.63227588295519;28.63227588295519;26.169551510090027
173;14;19;58.72218178879649;58.72218178879649;51.296602852895234
174;36;19;41.76713606097202;41.76713606097202;36.66972984580148
175;30;18;44.338942907434685;44.338942907434685;36.52219686652171
176;27;19;23.391626313774918;23.391626313774918;22.226252125317412
177;17;19;45.695158444202555;45.695158444202555;39.22664963409916
178;11;19;35.87108646210384;35.87108646210384;32.22714048674038
179;11;19;64.76138317016539;64.76138317016539;54.771380519226106
180;26;19;44.931466724127716;44.931466724127716;39.67961028561476
181;10;19;27.345464153860803;27.345464153860803;25.092885619923276
182;18;19;41.99839786050519;41.99839786050519;36.30404328783921
183;11;19;30.044758348356076;30.044758348356076;29.893627687077284
184;15;19;59.46660398564772;59.46660398564772;49.111829460751764
185;15;19;47.12997658515025;47.12997658515025;40.455733238054016
186;56;19;35.28031847755497;35.28031847755497;31.58896215401546
187;26;19;57.46731190048459;57.46731190048459;49.67505474463613
188;17;19;66.82853743329845;66.82853743329845;56.686522513552276
189;45;19;37.46737714558812;37.46737714558812;33.28107650750163
190;9;19;55.255613680457046;55.255613680457046;47.90891772166548
191;17;19;62.131828371310384;62.131828371310384;53.53020119782395
192;19;19;38.83912918841597;38.83912918841597;34.18236039705554
193;19;19;22.416130741991825;22.416130741991825;19.78305927731199
194;28;19;36.67950037872387;36.67950037872387;32.58962484002636
195;15;19;15.014777133493261;15.014777133493261;21.55420082123298
196;18;19;87.5799499487199;87.5799499487199;74.47813732823994
197;0;19;143.1586990750444;143.1586990750444;107.49137810842304
198;22;19;56.71308326847281;56.71308326847281;49.341669670663244
199;12;19;61.637233730126326;61.637233730126326;53.219534948936364
200;1;19;130.80599557142415;130.80599557142415;109.33014936695783
201;43;19;31.285690834345427;31.285690834345427;28.21540819269289
202;3;19;83.02183140775296;83.02183140775296;70.45590230888095
203;14;19;123.2778499607414;123.2778499607414;104.1161887722155
204;27;18;35.04618935888167;35.04618935888167;31.50606616679406
205;13;19;36.94197969712649;36.94197969712649;31.599194954925004
206;29;19;20.860347165413135;20.860347165413135;20.061718131920763
207;40;19;35.8321608157341;35.8321608157341;31.09481926346341
208;24;19;21.067691577694404;21.067691577694404;19.418882738848044
209;6;19;63.62903516773389;63.62903516773389;54.47699763118918
210;10;19;46.443345651689036;46.443345651689036;42.06588566767073
211;16;19;55.3790213124134;55.3790213124134;50.58531435546216
212;2;18;168.37539057685186;168.37539057685186;131.30159738078092
213;43;19;44.51001316082287;44.51001316082287;38.91652919603783
214;17;19;69.22629926817754;69.22629926817754;60.521366592860595
215;44;19;15.410381137950015;15.410381137950015;15.138332100086869
216;22;19;16.045521528196762;16.045521528196762;14.81646670667394
217;9;19;59.98419929231187;59.98419929231187;53.108555862187075
218;26;19;41.49122998680572;41.49122998680572;37.304155277196784
219;29;19;29.108936241754336;29.108936241754336;26.749048893324378
220;28;19;58.11037911218789;58.11037911218789;50.29962095604261
221;29;19;40.184652636249815;40.184652636249815;34.87380629055398
222;19;19;40.20886857100542;40.20886857100542;36.11812647801336
223;33;19;50.28577702333229;50.28577702333229;43.521986406420126
224;0;19;116.03173016534343;116.03173016534343;93.11342849579673
225;25;19;18.64270819366197;18.64270819366197;17.033680933915036
226;10;19;26.069936547701662;26.069936547701662;25.92621573192029
227;51;19;14.837474935139406;14.837474935139406;14.708973171013126
228;33;19;26.12744475259966;26.12744475259966;24.002995190385302
229;23;19;61.010372906240555;61.010372906240555;54.62347874909072
230;10;19;47.98124032545352;47.98124032545352;40.86975699762466
231;17;19;81.28277901626288;81.28277901626288;68.01214230687074
232;12;19;138.29144402346813;138.29144402346813;117.38978857481074
233;9;19;42.01189373374964;42.01189373374964;35.04775751701004
234;7;19;48.69524326758403;48.69524326758403;39.14670213103281
235;48;19;46.810843769491996;46.810843769491996;40.14955633468269
236;13;19;30.487207200772662;30.487207200772662;27.71031998108647
237;14;19;56.66792734607449;56.66792734607449;48.6154604823051
238;15;19;32.77112407788487;32.77112407788487;28.707518276134014
239;14;19;33.13530248250416;33.13530248250416;29.697905601836865
240;20;19;36.996857553266466;36.996857553266466;31.683822545799167
241;60;18;32.31614400289166;32.31614400289166;27.793948893382733
242;19;19;36.967854104535164;36.967854104535164;31.986837651879714
243;21;19;28.352353510185395;28.352353510185395;25.132622125967636
244;23;19;15.165289544816293;15.165289544816293;15.985228788566449
245;57;19;32.70963542688658;32.70963542688658;29.233227272675364
246;9;19;66.85419358097585;66.85419358097585;56.17237267562324
247;26;19;29.039867088392004;29.039867088392004;26.35232119361198
248;15;19;20.159057796231714;20.159057796231714;19.475557272629665
249;11;19;25.36322894596477;25.36322894596477;24.43539855505164
250;28;19;41.82986118019969;41.82986118019969;37.11465695008599
251;20;19;52.5725654955915;52.5725654955915;46.20797774618459
252;11;19;21.68431996844999;21.68431996844999;21.914886831826966
253;19;19;33.18191539007945;33.18191539007945;29.3731128124625
254;39;19;22.326604330719068;22.326604330719068;20.919455871226774
255;34;19;28.918379777512058;28.918379777512058;28.275475455173357
256;12;19;25.07046370081565;25.07046370081565;22.890935676822036
257;24;18;13.970680479822741;13.970680479822741;13.552479644162334
258;26;19;38.264967564880834;38.264967564880834;33.58251322983784
259;5;19;19.175610254946307;19.175610254946307;18.8311311401365
260;21;19;26.26781117155247;26.26781117155247;23.274856435340112
261;12;19;33.022084699112064;33.022084699112064;29.506311590082248
262;29;19;65.51522698192203;65.51522698192203;55.47326233709667
263;20;19;34.029346242419834;34.029346242419834;30.658497998360705
264;22;19;55.68704366008929;55.68704366008929;47.904162478263046
265;32;19;19.784617460540797;19.784617460540797;18.716424836596822
266;27;19;39.833107708393285;39.833107708393285;34.64853925369184
267;13;19;34.903213612193866;34.903213612193866;31.223509384830166
268;30;19;27.619561075874913;27.619561075874913;25.87739437821717
269;21;19;55.62927415781164;55.62927415781164;46.847767098450426
270;42;19;37.75443030341384;37.75443030341384;33.173572165665924
271;9;19;13.337635421494609;13.337635421494609;15.720117025259288
272;10;19;20.467459889852172;20.467459889852172;19.00260908854159
273;14;19;22.954556973635714;22.954556973635714;21.871877106581106
274;61;19;33.73678732267537;33.73678732267537;29.923818410105792
275;1;19;150.9317890720609;150.9317890720609;120.53260360741234
276;9;19;45.4572993744959;45.4572993744959;39.31653110212902
277;19;19;32.85694144617729;32.85694144617729;27.86468134401651
278;17;19;60.13806532103407;60.13806532103407;50.444977481645964
279;13;19;36.04969851545794;36.04969851545794;31.604574218675644
280;21;19;60.65346915929124;60.65346915929124;52.31679000359824
281;18;19;14.439086950965892;14.439086950965892;17.336079054645026
282;55;19;24.790711233046633;24.790711233046633;23.144918707411396
283;20;19;44.29206086995594;44.29206086995594;39.50025721419531
284;39;19;32.310360811300576;32.310360811300576;29.51177361770437
285;18;18;79.80400360869389;79.80400360869389;63.40691524042414
286;8;19;60.383254628182684;60.383254628182684;51.05340492350688
287;29;19;33.166393127917075;33.166393127917075;30.298779851905426
288;24;19;38.16856764971084;38.16856764971084;33.395301691345466
289;17;19;44.22300265431906;44.22300265431906;37.76413726194018
290;21;19;41.81624746540973;41.81624746540973;35.69056669383804
291;13;19;13.739495785813203;13.739495785813203;13.519375476649282
292;9;19;23.162734607046875;23.162734607046875;22.081736234029112
293;3;19;48.23045604910151;48.23045604910151;47.112215416472516
294;23;19;15.83020120837634;15.83020120837634;16.073989075378414
295;22;19;35.30057202560235;35.30057202560235;31.42443558442846
296;22;19;25.194339696051102;25.194339696051102;23.68780827484541
297;12;19;57.84813667857313;57.84813667857313;48.95844279047767
298;11;19;34.42403014991327;34.42403014991327;32.289160548088276
299;7;19;58.37176084907544;58.37176084907544;48.12879763044572
300;17;19;27.746032289300278;27.746032289300278;24.137377946887018
301;18;19;40.62889371434925;40.62889371434925;35.67342631902469
