Skewness: -0.041687321519027695, Average LID: LPCA: 2.2723809523809524  |||  MLE: 1.6825538702859644  |||  MLENB: 1.6825538702859644  |||  TLE: nan
LPCA: 0.15985983469467552  |||  MLE: -0.2592154870304117  |||  MLENB: -0.2592154870304117  |||  TLE: nan
node;in_degree;local_intrinsic_dimensionality_LPCA;local_intrinsic_dimensionality_MLE;local_intrinsic_dimensionality_MLENB;local_intrinsic_dimensionality_TLE
91;89;3;2.1516098911033077;2.1516098911033077;2.178528736833063
92;81;3;2.12272387667932;2.12272387667932;2.2992788724881636
93;93;2;1.5739963259594678;1.5739963259594678;1.7287880613994857
94;58;3;2.2962049698753955;2.2962049698753955;2.4291937606037406
95;108;2;1.6597284531283885;1.6597284531283885;1.8975205205082206
96;69;2;1.331038426879581;1.331038426879581;1.534974496765997
97;63;2;2.543404966191033;2.543404966191033;2.431717101741443
98;62;2;1.1085704637638911;1.1085704637638911;1.3441112784460605
99;81;3;1.956290980854517;1.956290980854517;2.195016005296603
100;84;2;1.5310793846982733;1.5310793846982733;1.6115072973319862
101;80;3;1.904995426003716;1.904995426003716;1.4892001555021843
102;83;2;1.8626641375072237;1.8626641375072237;2.016424542652067
103;94;2;1.65825132002594;1.65825132002594;1.7251765740708562
104;79;2;1.7793040544593501;1.7793040544593501;1.8743712874060927
105;73;2;1.8249874686889016;1.8249874686889016;1.9292063035269928
106;114;2;1.8760184555874961;1.8760184555874961;2.096780560577696
107;108;2;1.220228710951067;1.220228710951067;1.415942028558268
108;64;1;0.7913021731789994;0.7913021731789994;0.9416747350214808
109;86;2;1.5105740204759088;1.5105740204759088;1.653472543237402
110;98;2;1.4283900658084872;1.4283900658084872;1.5462918815140034
111;76;2;1.7116841338077018;1.7116841338077018;1.8569787329806133
112;86;2;1.3322233809556834;1.3322233809556834;1.5153220744494953
113;63;2;1.1532381822658189;1.1532381822658189;1.3314126749162203
114;75;2;1.334139524984664;1.334139524984664;1.5172789726157694
115;95;2;2.0495508971676415;2.0495508971676415;2.1993090216421027
116;63;2;1.800553128950969;1.800553128950969;1.9809916025652807
117;103;4;2.1541546766055277;2.1541546766055277;2.218019543890733
118;124;2;0.0;0.0;1.2893921439367868
119;73;2;1.2723457725115341;1.2723457725115341;1.5528242898820706
120;71;2;1.0797407337914706;1.0797407337914706;1.201346102592487
121;116;2;1.7512400846991947;1.7512400846991947;1.9595064392685204
122;89;3;2.1535258785709863;2.1535258785709863;2.1831030767742767
123;70;2;0.9932483473370874;0.9932483473370874;1.1182501375432465
124;98;2;1.4357298585592724;1.4357298585592724;1.5340052682216683
125;80;2;1.9636813250898406;1.9636813250898406;2.0788819031655206
126;82;2;1.4640529324774374;1.4640529324774374;1.6122223252359693
127;82;2;2.452122336801495;2.452122336801495;2.3816832189589747
128;161;2;0.0;0.0;2.436474369718458
129;67;3;1.9268035017791552;1.9268035017791552;2.0684984414896057
130;63;2;1.3974142341594233;1.3974142341594233;1.533679465807277
131;84;3;1.8479821481084269;1.8479821481084269;1.8867253630109189
132;47;3;0.0;0.0;1.5325211800205838
133;76;2;1.0909630758731677;1.0909630758731677;1.220303310852172
134;77;2;1.4997690091351137;1.4997690091351137;1.7249601203245069
135;75;2;1.6632038022417224;1.6632038022417224;1.8052561159019276
136;86;3;2.2103841082093267;2.2103841082093267;2.3788260489505895
137;80;2;1.4027351246907915;1.4027351246907915;1.5971967248700343
138;61;2;1.1482864977804474;1.1482864977804474;1.3595207411108348
139;79;3;2.5026184371195717;2.5026184371195717;2.5371197677618524
140;97;3;2.0887086970265303;2.0887086970265303;2.294450321801492
141;87;3;1.7076890605206072;1.7076890605206072;1.7496874679738061
142;98;4;1.9952228293792553;1.9952228293792553;2.1333646414154237
143;86;2;1.5500580868536629;1.5500580868536629;1.7169259392764933
144;97;3;2.53458787228385;2.53458787228385;2.601622112618425
145;100;2;2.0843959068341684;2.0843959068341684;2.179769246035615
146;104;2;1.4377582211396844;1.4377582211396844;1.719762777422915
147;88;2;2.479394730765279;2.479394730765279;2.4193973812067964
148;63;2;1.1502481762226346;1.1502481762226346;1.3830905148689712
149;61;3;2.370642147381925;2.370642147381925;2.410794687169106
150;88;2;1.4788676287070637;1.4788676287070637;1.5588761032158132
151;59;2;2.703130509906031;2.703130509906031;2.699465217343243
152;116;2;1.8076208369952758;1.8076208369952758;2.0174383732371726
153;85;2;2.043418458398737;2.043418458398737;2.006955953261761
154;92;3;2.129905898029603;2.129905898029603;2.151367499955282
155;79;2;2.2440785017625187;2.2440785017625187;2.172802842923146
156;126;2;1.9140166078213257;1.9140166078213257;2.070963866472719
157;68;2;1.1824914466214431;1.1824914466214431;1.3881603012615424
158;65;1;0.8713190797040266;0.8713190797040266;0.9966429722176431
159;89;2;1.452637807472802;1.452637807472802;1.5353346731906172
160;97;2;1.4275858598011497;1.4275858598011497;1.5014650043325328
161;84;2;1.7655795146649633;1.7655795146649633;1.804822386774091
162;116;2;1.5663487382267034;1.5663487382267034;1.744612245015971
163;55;2;1.166755086604402;1.166755086604402;1.362719537165653
164;57;2;1.2416949180967378;1.2416949180967378;1.4261868224229697
165;84;2;2.0562697769881964;2.0562697769881964;2.179814629801069
166;98;3;2.021979013055071;2.021979013055071;2.17331588529955
167;74;3;3.0214623386606303;3.0214623386606303;2.880624715011139
168;22;2;6.388570315869818;6.388570315869818;2.582200809591229
169;77;2;1.4227090214982305;1.4227090214982305;1.5736853095242738
170;67;2;0.9321496102651659;0.9321496102651659;1.0836258505124754
171;93;2;1.690686960623617;1.690686960623617;1.820020848748557
172;69;3;2.241868431221148;2.241868431221148;2.2812314230001904
173;78;2;1.0158230367412595;1.0158230367412595;1.1701701844742518
174;115;2;1.8436573910835101;1.8436573910835101;1.864800904013328
175;82;2;1.6714457463449879;1.6714457463449879;1.803595662918787
176;90;2;1.924763266536043;1.924763266536043;1.8952586022905147
177;53;2;2.576665277326135;2.576665277326135;2.4352753614775615
178;58;2;2.7505258826004955;2.7505258826004955;1.7773976153097273
179;69;3;2.151306523975007;2.151306523975007;2.25036548938262
180;58;2;1.218405968221078;1.218405968221078;1.4258013197434443
181;97;3;2.2492557729106433;2.2492557729106433;2.471841660632234
182;67;2;1.9140631221073192;1.9140631221073192;2.082451801328589
183;72;2;1.0920666733033637;1.0920666733033637;1.231134585765908
184;100;2;1.6582095974109794;1.6582095974109794;1.7730143675432122
185;77;2;1.5572385111936171;1.5572385111936171;1.6343885277819503
186;51;2;2.3312605503759016;2.3312605503759016;2.3787224378091745
187;80;2;1.4139404999654075;1.4139404999654075;1.568984088287076
188;69;2;1.2142626552513052;1.2142626552513052;1.3228749982616446
189;89;3;3.048483877641427;3.048483877641427;2.9206151746799516
190;77;3;2.3009808107253327;2.3009808107253327;2.24452062217745
191;92;3;2.123480713905279;2.123480713905279;2.238895391099354
192;66;3;2.061629046762611;2.061629046762611;2.2129950071422417
193;99;2;1.5092321922152048;1.5092321922152048;1.6633737486382587
194;52;2;2.326735107806613;2.326735107806613;2.3705621892494713
195;105;2;1.675455375875722;1.675455375875722;1.8688745651842165
196;74;2;1.3288706898020843;1.3288706898020843;1.5539074265079273
197;62;2;2.433796320769599;2.433796320769599;2.2613166458785026
198;60;2;1.1233844238229487;1.1233844238229487;1.3525276709619065
199;94;3;2.1651196423337598;2.1651196423337598;2.313169025923994
200;81;2;1.4597366260379425;1.4597366260379425;1.5616828474321802
201;125;2;0.0;0.0;1.2893921439367868
202;86;2;1.877881386144688;1.877881386144688;2.045688320708477
203;95;2;1.623806033031875;1.623806033031875;1.7064461065027456
204;81;2;1.7734381500688137;1.7734381500688137;1.884586247576056
205;76;2;1.637591732767376;1.637591732767376;1.6964216714220794
206;107;2;1.8906798127176887;1.8906798127176887;2.05787509624112
207;116;2;1.2794101415899102;1.2794101415899102;1.4583805507911412
208;64;1;0.7872683919091319;0.7872683919091319;0.9390831814987837
209;79;2;1.4857550378930542;1.4857550378930542;1.6270092111585932
210;93;2;1.5345456408358034;1.5345456408358034;1.6280427610861963
211;67;2;1.6527211584501524;1.6527211584501524;1.8233533735086487
212;83;2;1.3076724590534636;1.3076724590534636;1.4755778160600799
213;66;2;1.1975306564943673;1.1975306564943673;1.3583414188199308
214;77;2;1.4474687407277793;1.4474687407277793;1.6120587442473606
215;95;2;2.1433827377795724;2.1433827377795724;2.2047490043101474
216;62;3;2.0962683282712287;2.0962683282712287;2.1769850320050392
217;98;3;1.7311183452054617;1.7311183452054617;2.013534810489126
218;129;2;0.0;0.0;1.499418767558934
219;77;2;1.2967587269449041;1.2967587269449041;1.54680811056756
220;77;2;1.0783300969166036;1.0783300969166036;1.205553074304649
221;116;2;1.7250109025581288;1.7250109025581288;1.878278076143145
222;89;3;2.1517547872132092;2.1517547872132092;2.139705575787997
223;69;1;1.0062182697111914;1.0062182697111914;1.1466113707121137
224;93;2;1.354291295614012;1.354291295614012;1.4039721695677045
225;74;2;1.780220642277821;1.780220642277821;1.9161909231759686
226;72;2;1.6487768133273415;1.6487768133273415;1.8437282220347277
227;88;2;2.241759209159227;2.241759209159227;2.1000783371133602
228;154;2;2.362685820383124;2.362685820383124;2.1008772922011123
229;64;3;1.9560836923157465;1.9560836923157465;2.140480225232076
230;65;2;1.3841319873329119;1.3841319873329119;1.519083792076056
231;46;3;1.3636737301168724;1.3636737301168724;1.6521036448110749
232;47;3;1.2697382040608982;1.2697382040608982;1.5216506960606704
233;78;2;1.091976109107883;1.091976109107883;1.2182572887567364
234;77;2;1.5651284490279023;1.5651284490279023;1.7616496320448698
235;77;2;1.7331809710110804;1.7331809710110804;1.8576265255660627
236;96;3;2.34010935446851;2.34010935446851;2.351526163815845
237;75;2;1.459466448492222;1.459466448492222;1.643396564236847
238;59;2;1.2062500656099757;1.2062500656099757;1.4064417172029657
239;73;3;2.54051806022167;2.54051806022167;2.5082669817336796
240;88;3;1.7574066720521608;1.7574066720521608;1.9902642384815783
241;22;3;5.132275622717272;5.132275622717272;2.8111537125119423
242;93;3;2.2082009212952736;2.2082009212952736;2.3566524643001703
243;79;2;1.7701475007001908;1.7701475007001908;1.9444552655236038
244;97;3;3.172538628723759;3.172538628723759;2.9572192835062934
245;97;2;2.0230209923261997;2.0230209923261997;2.1256752122276996
246;101;2;1.4027934410920866;1.4027934410920866;1.6619668663554104
247;95;2;2.2611252497168586;2.2611252497168586;2.182647683493678
248;63;2;1.2151310182010695;1.2151310182010695;1.4451908268926021
249;63;3;2.1751658169980828;2.1751658169980828;2.2621539442401253
250;86;2;1.3965929685320266;1.3965929685320266;1.4595759978226626
251;75;3;2.671840321351401;2.671840321351401;2.6184421633999753
252;119;2;1.6669423744913867;1.6669423744913867;1.8759457261270849
253;118;2;1.9916116368103833;1.9916116368103833;2.002006251090139
254;96;3;2.5330399208734433;2.5330399208734433;2.5575232218937547
255;79;2;2.7775628631371263;2.7775628631371263;2.583749798147592
256;125;2;1.8950890298821026;1.8950890298821026;2.1126859549629753
257;58;2;1.2403266188838686;1.2403266188838686;1.561951737992945
258;71;1;0.9961366407468684;0.9961366407468684;1.123203157971067
259;70;2;1.2667651438432959;1.2667651438432959;1.3698318061532249
260;87;2;1.4786554683155635;1.4786554683155635;1.6958259353052085
261;91;3;2.256346323172731;2.256346323172731;2.2713276168300482
262;141;2;1.6238969612824123;1.6238969612824123;1.9273126894934502
263;46;2;1.2306229092019048;1.2306229092019048;1.4729385967573734
264;51;2;1.273593083487961;1.273593083487961;1.5353717254295804
265;115;2;2.0827357756303924;2.0827357756303924;2.2661332205555067
266;91;4;2.1118393965176687;2.1118393965176687;2.2473962700916914
267;86;3;2.171378720597005;2.171378720597005;2.1392774929467167
268;75;3;2.311511868244241;2.311511868244241;1.6143533942858181
269;59;2;1.2085855097489486;1.2085855097489486;1.4299625376705816
270;61;1;0.9317695722651652;0.9317695722651652;1.0990417335809783
271;78;2;1.3898388658832614;1.3898388658832614;1.5181748282340268
272;57;3;2.3232900968349224;2.3232900968349224;2.4053731538605025
273;113;2;1.0936927076127272;1.0936927076127272;1.249996690307942
274;106;2;1.9121519026778415;1.9121519026778415;1.9795817324821063
275;89;2;1.7896440199414405;1.7896440199414405;1.8662478604657713
276;96;2;1.9055241477950378;1.9055241477950378;1.968497565171779
277;90;3;2.041486066620453;2.041486066620453;2.1483411775634695
278;70;2;2.6760053026483073;2.6760053026483073;2.606476185745241
279;87;3;1.6796295443890736;1.6796295443890736;1.9049689707053377
280;47;2;1.2811795767304222;1.2811795767304222;1.6119436335701745
281;89;3;2.0091295161300535;2.0091295161300535;2.070853122564819
282;88;3;2.2329909658819256;2.2329909658819256;2.2902583847220406
283;61;2;1.1020478561229052;1.1020478561229052;1.3486168449960108
284;121;2;1.632574561145848;1.632574561145848;1.9700584705302857
285;91;2;1.7899559909751868;1.7899559909751868;1.8732168946921952
286;49;2;2.337972579765386;2.337972579765386;2.320105471475806
287;64;2;1.3438836526283926;1.3438836526283926;1.569941742432386
288;69;2;1.2644885184238994;1.2644885184238994;1.4524164275707916
289;70;3;2.471942847746253;2.471942847746253;2.4474754494737336
290;91;3;2.0792760957643206;2.0792760957643206;2.0984236504198663
291;84;2;2.2398926055149952;2.2398926055149952;2.284829006268964
292;65;3;2.4316801193134605;2.4316801193134605;2.4657850761808473
293;83;2;1.3956101000016343;1.3956101000016343;1.5612599858863578
294;57;3;1.8235052331695487;1.8235052331695487;2.1083599882309825
295;112;2;1.7120208438753641;1.7120208438753641;1.9195967957425861
296;102;2;1.333656972510754;1.333656972510754;1.6482784058461564
297;48;2;2.8408137109646883;2.8408137109646883;2.6358823829533717
298;57;2;1.177278075968225;1.177278075968225;1.5020975272137387
299;95;3;2.4755728417083778;2.4755728417083778;2.473530282671505
300;91;2;1.6352836728230038;1.6352836728230038;1.7630772958937881
301;130;2;0.0;0.0;1.499418767558934
302;67;2;1.653730747761102;1.653730747761102;1.910907312700123
303;91;2;1.590811071653302;1.590811071653302;1.7514076009426123
304;87;2;1.7532339091915747;1.7532339091915747;1.9753074301598375
305;78;2;1.4567344082852842;1.4567344082852842;1.615500462540411
306;96;2;1.6156842217994574;1.6156842217994574;1.961844873027869
307;111;2;1.3765536822347955;1.3765536822347955;1.6535165394197413
308;61;1;0.7664572024432459;0.7664572024432459;0.9428289472743644
309;78;2;1.5980764912057919;1.5980764912057919;1.7166892433693137
310;81;2;1.202967260192425;1.202967260192425;1.323537946719976
311;86;3;1.855116392083135;1.855116392083135;2.177252609809239
312;83;2;1.302600134251557;1.302600134251557;1.5336514299734454
313;76;2;1.357210339223494;1.357210339223494;1.6144917590144903
314;101;2;1.5383626544429319;1.5383626544429319;1.834770571347956
315;80;2;1.8076258335839235;1.8076258335839235;1.984851967526622
316;90;3;1.75392205818553;1.75392205818553;1.9787591756896568
317;70;2;1.5033407308477433;1.5033407308477433;1.6759175793476024
318;117;2;0.0;0.0;1.6668110335461084
319;88;2;1.5586882734444092;1.5586882734444092;1.911072275674221
320;97;2;1.2010195099997267;1.2010195099997267;1.364989836722725
321;108;2;1.7049500180129238;1.7049500180129238;1.9673343022170124
322;83;3;2.573200044256409;2.573200044256409;2.5217109989760647
323;65;2;1.013854840809823;1.013854840809823;1.202710924958857
324;75;2;1.177937995702232;1.177937995702232;1.3071189542085158
325;84;3;2.081234061875353;2.081234061875353;2.2222503408161898
326;82;2;1.6298835526337185;1.6298835526337185;1.8542232157572893
327;109;3;2.726701864854054;2.726701864854054;2.6118204291127043
328;107;2;2.0616570488988297;2.0616570488988297;1.8133156535219075
329;99;2;2.1128658599280943;2.1128658599280943;1.8474324783370335
330;72;2;1.463232733811674;1.463232733811674;1.6169816366256022
331;46;3;0.0;0.0;1.7232697486777957
332;47;3;1.4236045766091776;1.4236045766091776;1.557474909559665
333;85;2;1.1548890525187123;1.1548890525187123;1.3279224218982033
334;59;2;1.6011530478916516;1.6011530478916516;1.864856700603325
335;80;2;1.5632116980427397;1.5632116980427397;1.732600338846894
336;102;3;1.951447213026994;1.951447213026994;2.1706339360389366
337;69;2;1.541795214315269;1.541795214315269;1.857763599133128
338;52;2;1.353031993834381;1.353031993834381;1.6787257876523933
339;73;3;2.7078218123360633;2.7078218123360633;2.6295712400083695
340;71;2;1.6368326820802768;1.6368326820802768;1.7838996267930272
341;52;3;3.9304736662314763;3.9304736662314763;2.6147091571938366
342;95;3;2.126172154887459;2.126172154887459;2.212477321344898
343;78;2;1.761782983872171;1.761782983872171;1.901150734762867
344;98;3;2.4042152581098413;2.4042152581098413;2.412194636033477
345;83;2;2.1487785764478944;2.1487785764478944;2.3122502064550576
346;83;2;1.3050616197317333;1.3050616197317333;1.579005745390382
347;105;3;2.3744619120412214;2.3744619120412214;2.3642391387564925
348;64;2;1.357951133715657;1.357951133715657;1.6709923482699032
349;65;3;2.26839587266398;2.26839587266398;2.3528040640491583
350;95;2;1.3770112251307403;1.3770112251307403;1.4697385643345058
351;65;2;2.6682200990766733;2.6682200990766733;2.7161032140632067
352;112;2;1.7055722021672397;1.7055722021672397;1.945560230925975
353;88;2;1.9991995819363408;1.9991995819363408;1.9328142444889576
354;88;3;2.4034416192922237;2.4034416192922237;2.528331114006055
355;87;2;2.682026752328892;2.682026752328892;2.374467275299009
356;134;2;1.8607036176335288;1.8607036176335288;2.0458382767383454
357;64;2;1.2253803725548977;1.2253803725548977;1.4801653667567072
358;69;1;0.9230364902791837;0.9230364902791837;1.0526803913397773
359;81;2;1.3394916947330182;1.3394916947330182;1.5007863557004615
360;89;2;1.427708543025405;1.427708543025405;1.5664582361644812
361;93;2;2.162348150349456;2.162348150349456;2.2876813859980927
362;129;2;1.651032620632665;1.651032620632665;1.8724095364590665
363;51;2;1.2135232397674443;1.2135232397674443;1.4407508459387621
364;54;2;1.2425313833237586;1.2425313833237586;1.4552141194825534
365;107;2;1.9676878015267236;1.9676878015267236;2.0817864061335807
366;89;3;2.058315172897696;2.058315172897696;2.164598994127932
367;91;3;2.284519367877897;2.284519367877897;2.328398362528102
368;31;2;2.878390494304346;2.878390494304346;2.000247066516924
369;55;2;1.3444784877894171;1.3444784877894171;1.5106565966376655
370;64;2;0.9230721523663353;0.9230721523663353;1.0780347154869216
371;82;2;1.5052502383957078;1.5052502383957078;1.6195872033466132
372;70;2;2.849949551043969;2.849949551043969;2.6011267169481846
373;85;2;1.105539126491999;1.105539126491999;1.2522761708554115
374;107;2;1.9440719174060206;1.9440719174060206;nan
375;80;2;1.6576926784494046;1.6576926784494046;1.828122875634591
376;87;2;1.7772364395777631;1.7772364395777631;1.8514794983976623
377;43;2;3.083537561271135;3.083537561271135;2.6647986684297633
378;106;3;1.1182642498126187;1.1182642498126187;1.290019695259172
379;100;3;1.802269624056786;1.802269624056786;2.0396022587938387
380;52;2;1.246561444136738;1.246561444136738;1.5141964956816247
381;77;3;1.7865419362730608;1.7865419362730608;1.9936482963869804
382;75;2;1.8068782696388845;1.8068782696388845;2.034736543513971
383;65;2;1.070819957555326;1.070819957555326;1.2816430213847314
384;115;2;1.7054749134215836;1.7054749134215836;1.8425965702016853
385;88;2;1.5957665271855526;1.5957665271855526;1.7317213813371826
386;40;2;2.6386054284166596;2.6386054284166596;2.626345185298587
387;75;2;1.3690985195117555;1.3690985195117555;1.5435448493539188
388;70;2;1.235355768752016;1.235355768752016;1.3266972514457396
389;94;3;3.2333929039351275;3.2333929039351275;3.1306168334977196
390;88;3;2.5290551043655274;2.5290551043655274;2.456884215511879
391;95;3;2.212677394767363;2.212677394767363;2.4583765991547466
392;64;3;2.0308599144767694;2.0308599144767694;2.181825488138186
393;88;2;1.7581459640569503;1.7581459640569503;1.8255053852494985
394;50;2;2.3121145517160095;2.3121145517160095;2.344421303598599
395;105;2;1.7153104282541622;1.7153104282541622;1.8634799596988008
396;123;2;1.9028548663248863;1.9028548663248863;2.0490957879314062
397;59;2;2.680609736885075;2.680609736885075;2.4615076506443745
398;60;2;1.1681717492795147;1.1681717492795147;1.437413924214791
399;99;3;2.261398031023098;2.261398031023098;2.461737889368802
400;84;2;1.675773591613792;1.675773591613792;1.866054466481502
401;123;3;0.0;0.0;1.3254867768164846
402;94;2;2.064935508232044;2.064935508232044;1.9736745699690108
403;98;2;1.5198038042974422;1.5198038042974422;1.6483909986346486
404;83;2;1.6387827572549805;1.6387827572549805;1.788162024720056
405;78;2;1.632249881496852;1.632249881496852;1.7136224906845956
406;100;2;1.7874870962897527;1.7874870962897527;2.0804875320763827
407;113;2;1.3381157033287596;1.3381157033287596;1.5434170310630726
408;63;1;0.7824161108529347;0.7824161108529347;0.9345088824365815
409;81;2;1.5769258450855093;1.5769258450855093;1.6665589920449142
410;82;2;1.4161544909062165;1.4161544909062165;1.4773836789966956
411;72;3;1.9622345211848429;1.9622345211848429;2.0578904571507604
412;83;2;1.2825274421309518;1.2825274421309518;1.4673865786537548
413;69;2;1.2442673158633322;1.2442673158633322;1.4251796510236119
414;89;2;1.5508873113758963;1.5508873113758963;1.7762591269410322
415;85;2;1.8974072402246538;1.8974072402246538;1.973957187766685
416;86;3;2.1286733990821243;2.1286733990821243;2.185148736887735
417;77;2;1.7052729242563178;1.7052729242563178;1.9320314122608742
418;118;2;1.2320325003361114;1.2320325003361114;1.4956618615933548
419;80;2;1.4131776465943613;1.4131776465943613;1.7140012755268161
420;88;2;1.220370119664324;1.220370119664324;1.2465078985879277
421;102;2;1.7447574602359543;1.7447574602359543;1.8747720670310972
422;82;3;2.2041428686019073;2.2041428686019073;2.2187227628413964
423;66;2;1.001922908546558;1.001922908546558;1.1498225785651344
424;86;2;1.2425136391863003;1.2425136391863003;1.3324385739875726
425;77;2;2.0202721979099536;2.0202721979099536;2.1454766300164594
426;81;2;1.7748542264460987;1.7748542264460987;1.9531153944205106
427;96;3;2.416783214183243;2.416783214183243;2.404097249134512
428;159;2;0.0;0.0;2.389696751369629
429;67;3;2.226276345160941;2.226276345160941;2.4265143212820166
430;65;2;1.494463574341353;1.494463574341353;1.6206231764756323
431;46;3;1.358009526271219;1.358009526271219;1.656220593248306
432;47;3;1.2070197053260818;1.2070197053260818;1.5155673802014131
433;88;2;1.1512516214240553;1.1512516214240553;1.2614832683192434
434;66;2;1.565194664587362;1.565194664587362;1.8016365362066629
435;78;2;1.6686401380526779;1.6686401380526779;1.7343832962551373
436;97;3;2.318395833256657;2.318395833256657;2.460948198827254
437;76;2;1.5661063264321904;1.5661063264321904;1.7945795689624897
438;57;2;1.2559799092414476;1.2559799092414476;1.5050040836180367
439;79;3;2.9796568934394627;2.9796568934394627;2.8946607188160787
